unix_epoch_at_the_start_of_averaging_period,average_price_in_usd,symbol
1.5258348e+09,726.8483333333328,ETH
1.5258312e+09,739.4158333333334,ETH
1.5258276e+09,745.2524999999997,ETH
1.525824e+09,748.3241666666675,ETH
1.5258204e+09,755.9716666666662,ETH
1.5258168e+09,754.7141666666666,ETH
1.5258132e+09,747.0283333333335,ETH
1.5258096e+09,749.360833333333,ETH
1.525806e+09,749.4974999999995,ETH
1.5258024e+09,741.0333333333333,ETH
1.5257988e+09,738.6866666666673,ETH
1.5257952e+09,736.7074999999993,ETH
1.5257916e+09,735.7225000000002,ETH
1.525788e+09,735.4466666666665,ETH
1.5257844e+09,737.2941666666669,ETH
1.5257808e+09,731.6191666666668,ETH
1.5257772e+09,739.3908333333333,ETH
1.5257736e+09,747.3300000000002,ETH
1.52577e+09,750.5141666666669,ETH
1.5257664e+09,760.3066666666665,ETH
1.5257628e+09,758.9916666666667,ETH
1.5257592e+09,755.6483333333334,ETH
1.5257556e+09,759.6924999999999,ETH
1.525752e+09,768.3883333333332,ETH
1.5257484e+09,768.4100000000001,ETH
1.5257448e+09,772.5550000000002,ETH
1.5257412e+09,770.0624999999993,ETH
1.5257376e+09,759.7574999999999,ETH
1.525734e+09,747.8758333333338,ETH
1.5257304e+09,746.7566666666661,ETH
1.5257268e+09,761.5799999999998,ETH
1.5257232e+09,756.0691666666664,ETH
1.5257196e+09,752.2749999999996,ETH
1.525716e+09,744.7799999999999,ETH
1.5257124e+09,741.2675,ETH
1.5257088e+09,731.231666666667,ETH
1.5257052e+09,729.5158333333341,ETH
1.5257016e+09,716.1391666666674,ETH
1.525698e+09,725.0258333333337,ETH
1.5256944e+09,735.8708333333333,ETH
1.5256908e+09,730.2474999999996,ETH
1.5256872e+09,718.4300000000002,ETH
1.5256836e+09,725.1833333333335,ETH
1.52568e+09,740.09,ETH
1.5256764e+09,748.2175,ETH
1.5256728e+09,756.3516666666667,ETH
1.5256692e+09,754.27,ETH
1.5256656e+09,759.1975000000009,ETH
1.525662e+09,751.966666666666,ETH
1.5256584e+09,758.6175000000004,ETH
1.5256548e+09,768.3116666666658,ETH
1.5256512e+09,790.7508333333325,ETH
1.5256476e+09,790.5158333333346,ETH
1.525644e+09,788.4891666666671,ETH
1.5256404e+09,781.4008333333331,ETH
1.5256368e+09,780.4091666666669,ETH
1.5256332e+09,783.4008333333329,ETH
1.5256296e+09,787.0300000000009,ETH
1.525626e+09,788.5233333333337,ETH
1.5256224e+09,784.0291666666664,ETH
1.5256188e+09,776.6424999999994,ETH
1.5256152e+09,778.4525000000004,ETH
1.5256116e+09,778.2158333333325,ETH
1.525608e+09,769.9533333333336,ETH
1.5256044e+09,780.2983333333328,ETH
1.5256008e+09,784.5400000000002,ETH
1.5255972e+09,777.2833333333335,ETH
1.5255936e+09,788.1600000000005,ETH
1.52559e+09,795.9708333333332,ETH
1.5255864e+09,792.1549999999999,ETH
1.5255828e+09,812.0341666666666,ETH
1.5255792e+09,823.9583333333338,ETH
1.5255756e+09,829.119166666667,ETH
1.525572e+09,832.2391666666665,ETH
1.5255684e+09,829.9541666666672,ETH
1.5255648e+09,820.4733333333336,ETH
1.5255612e+09,814.2783333333331,ETH
1.5255576e+09,810.8075,ETH
1.525554e+09,802.4816666666666,ETH
1.5255504e+09,807.6816666666666,ETH
1.5255468e+09,810.9016666666661,ETH
1.5255432e+09,809.5283333333324,ETH
1.5255396e+09,818.4583333333333,ETH
1.525536e+09,816.7916666666669,ETH
1.5255324e+09,822.3291666666669,ETH
1.5255288e+09,822.2516666666667,ETH
1.5255252e+09,824.6533333333341,ETH
1.5255216e+09,818.9791666666672,ETH
1.525518e+09,813.1874999999995,ETH
1.5255144e+09,813.4991666666667,ETH
1.5255108e+09,809.0024999999994,ETH
1.5255072e+09,808.0466666666671,ETH
1.5255036e+09,805.4825000000005,ETH
1.5255e+09,807.1233333333329,ETH
1.5254964e+09,808.8924999999998,ETH
1.5254928e+09,806.8349999999998,ETH
1.5254892e+09,800.6158333333326,ETH
1.5254856e+09,798.7625000000003,ETH
1.525482e+09,790.0083333333336,ETH
1.5254784e+09,789.545833333333,ETH
1.5254748e+09,787.798333333334,ETH
1.5254712e+09,788.3116666666671,ETH
1.5254676e+09,789.0466666666665,ETH
1.525464e+09,785.7766666666673,ETH
1.5254604e+09,777.3450000000001,ETH
1.5254568e+09,774.4833333333333,ETH
1.5254532e+09,778.5733333333335,ETH
1.5254496e+09,774.3000000000001,ETH
1.525446e+09,782.4675000000001,ETH
1.5254424e+09,794.141666666667,ETH
1.5254388e+09,799.3891666666672,ETH
1.5254352e+09,798.9375000000001,ETH
1.5254316e+09,792.5741666666668,ETH
1.525428e+09,797.7183333333335,ETH
1.5254244e+09,800.2091666666663,ETH
1.5254208e+09,792.0508333333335,ETH
1.5254172e+09,781.0799999999997,ETH
1.5254136e+09,776.3349999999997,ETH
1.52541e+09,776.2100000000002,ETH
1.5254064e+09,775.6475000000004,ETH
1.5254028e+09,772.2250000000003,ETH
1.5253992e+09,777.3366666666674,ETH
1.5253956e+09,773.0949999999999,ETH
1.525392e+09,767.3125000000002,ETH
1.5253884e+09,781.3075000000002,ETH
1.5253848e+09,771.0316666666662,ETH
1.5253812e+09,763.3124999999999,ETH
1.5253776e+09,757.6983333333334,ETH
1.525374e+09,761.3891666666664,ETH
1.5253704e+09,760.1241666666673,ETH
1.5253668e+09,768.4424999999999,ETH
1.5253632e+09,754.7649999999994,ETH
1.5253596e+09,747.1541666666665,ETH
1.525356e+09,747.1258333333338,ETH
1.5253524e+09,746.1191666666667,ETH
1.5253488e+09,730.0424999999996,ETH
1.5253452e+09,721.2466666666667,ETH
1.5253416e+09,719.7816666666665,ETH
1.525338e+09,714.251666666667,ETH
1.5253344e+09,717.5033333333336,ETH
1.5253308e+09,720.7633333333329,ETH
1.5253272e+09,714.4908333333335,ETH
1.5253236e+09,719.8516666666662,ETH
1.52532e+09,724.4791666666665,ETH
1.5253164e+09,714.7349999999994,ETH
1.5253128e+09,696.5699999999999,ETH
1.5253092e+09,689.3150000000003,ETH
1.5253056e+09,687.410833333333,ETH
1.525302e+09,687.9041666666673,ETH
1.5252984e+09,685.445833333333,ETH
1.5252948e+09,685.5199999999999,ETH
1.5252912e+09,676.6833333333332,ETH
1.5252876e+09,675.2891666666667,ETH
1.525284e+09,677.4683333333331,ETH
1.5252804e+09,679.5274999999998,ETH
1.5252768e+09,680.8166666666672,ETH
1.5252732e+09,680.3758333333329,ETH
1.5252696e+09,677.4666666666668,ETH
1.525266e+09,673.9733333333332,ETH
1.5252624e+09,680.0866666666666,ETH
1.5252588e+09,683.9366666666667,ETH
1.5252552e+09,684.0466666666667,ETH
1.5252516e+09,680.5916666666668,ETH
1.525248e+09,681.4591666666664,ETH
1.5252444e+09,684.1166666666662,ETH
1.5252408e+09,681.2916666666667,ETH
1.5252372e+09,679.6483333333326,ETH
1.5252336e+09,676.801666666667,ETH
1.52523e+09,670.1774999999996,ETH
1.5252264e+09,673.4166666666665,ETH
1.5252228e+09,670.1075000000001,ETH
1.5252192e+09,674.6216666666668,ETH
1.5252156e+09,672.724166666667,ETH
1.525212e+09,673.4241666666665,ETH
1.5252084e+09,669.3083333333332,ETH
1.5252048e+09,664.2341666666663,ETH
1.5252012e+09,662.3991666666672,ETH
1.5251976e+09,660.8608333333337,ETH
1.525194e+09,660.0708333333336,ETH
1.5251904e+09,655.7458333333329,ETH
1.5251868e+09,650.8791666666671,ETH
1.5251832e+09,650.2966666666667,ETH
1.5251796e+09,650.9441666666665,ETH
1.525176e+09,655.7200000000006,ETH
1.5251724e+09,667.210833333333,ETH
1.5251688e+09,666.6741666666672,ETH
1.5251652e+09,671.8333333333325,ETH
1.5251616e+09,667.990833333333,ETH
1.525158e+09,663.5958333333339,ETH
1.5251544e+09,656.6358333333326,ETH
1.5251508e+09,654.0275000000003,ETH
1.5251472e+09,651.9483333333335,ETH
1.5251436e+09,649.8199999999999,ETH
1.52514e+09,647.8416666666667,ETH
1.5251364e+09,641.7683333333335,ETH
1.5251328e+09,658.0933333333335,ETH
1.5251292e+09,668.4724999999997,ETH
1.5251256e+09,671.2891666666667,ETH
1.525122e+09,672.9725000000001,ETH
1.5251184e+09,679.9099999999997,ETH
1.5251148e+09,681.6141666666666,ETH
1.5251112e+09,683.6941666666661,ETH
1.5251076e+09,682.3724999999998,ETH
1.525104e+09,684.4758333333333,ETH
1.5251004e+09,683.5866666666668,ETH
1.5250968e+09,683.8891666666667,ETH
1.5250932e+09,688.4733333333338,ETH
1.5250896e+09,689.0066666666669,ETH
1.525086e+09,688.6574999999998,ETH
1.5250824e+09,687.0641666666662,ETH
1.5250788e+09,687.8833333333329,ETH
1.5250752e+09,680.6058333333335,ETH
1.5250716e+09,679.824166666667,ETH
1.525068e+09,685.3258333333337,ETH
1.5250644e+09,685.2991666666666,ETH
1.5250608e+09,682.5174999999996,ETH
1.5250572e+09,688.6758333333333,ETH
1.5250536e+09,693.015833333333,ETH
1.52505e+09,691.3524999999998,ETH
1.5250464e+09,689.4741666666667,ETH
1.5250428e+09,689.0383333333331,ETH
1.5250392e+09,685.1216666666663,ETH
1.5250356e+09,681.3066666666671,ETH
1.525032e+09,679.9616666666669,ETH
1.5250284e+09,680.8966666666661,ETH
1.5250248e+09,679.5016666666663,ETH
1.5250212e+09,676.8308333333337,ETH
1.5250176e+09,680.0374999999996,ETH
1.525014e+09,680.4816666666668,ETH
1.5250104e+09,682.8399999999999,ETH
1.5250068e+09,679.1566666666664,ETH
1.5250032e+09,675.2224999999997,ETH
1.5249996e+09,672.2391666666671,ETH
1.524996e+09,678.3250000000003,ETH
1.5249924e+09,677.9875000000003,ETH
1.5249888e+09,688.128333333333,ETH
1.5249852e+09,693.7008333333338,ETH
1.5249816e+09,692.5349999999997,ETH
1.524978e+09,693.1258333333335,ETH
1.5249744e+09,694.2433333333327,ETH
1.5249708e+09,694.3049999999998,ETH
1.5249672e+09,694.8241666666664,ETH
1.5249636e+09,691.5283333333334,ETH
1.52496e+09,686.971666666667,ETH
1.5249564e+09,683.8608333333335,ETH
1.5249528e+09,682.9183333333333,ETH
1.5249492e+09,679.7766666666665,ETH
1.5249456e+09,687.3216666666668,ETH
1.524942e+09,686.9800000000002,ETH
1.5249384e+09,686.5466666666671,ETH
1.5249348e+09,683.6925,ETH
1.5249312e+09,684.0775,ETH
1.5249276e+09,681.6408333333333,ETH
1.524924e+09,688.5458333333338,ETH
1.5249204e+09,688.5949999999998,ETH
1.5249168e+09,684.2241666666666,ETH
1.5249132e+09,678.1758333333333,ETH
1.5249096e+09,681.9625,ETH
1.524906e+09,676.4700000000006,ETH
1.5249024e+09,671.6525,ETH
1.5248988e+09,670.0799999999999,ETH
1.5248952e+09,670.1566666666666,ETH
1.5248916e+09,666.9400000000003,ETH
1.524888e+09,666.4724999999999,ETH
1.5248844e+09,663.4274999999994,ETH
1.5248808e+09,663.4233333333331,ETH
1.5248772e+09,659.1158333333333,ETH
1.5248736e+09,650.2641666666666,ETH
1.52487e+09,653.7316666666663,ETH
1.5248664e+09,653.3708333333332,ETH
1.5248628e+09,651.6191666666671,ETH
1.5248592e+09,657.6316666666672,ETH
1.5248556e+09,671.3724999999995,ETH
1.524852e+09,677.1900000000002,ETH
1.5248484e+09,680.281666666667,ETH
1.5248448e+09,678.145,ETH
1.5248412e+09,675.2583333333331,ETH
1.5248376e+09,673.6983333333332,ETH
1.524834e+09,674.4733333333332,ETH
1.5248304e+09,682.7508333333336,ETH
1.5248268e+09,679.8191666666662,ETH
1.5248232e+09,679.2700000000002,ETH
1.5248196e+09,666.929166666667,ETH
1.524816e+09,660.5750000000002,ETH
1.5248124e+09,655.9458333333332,ETH
1.5248088e+09,655.5658333333333,ETH
1.5248052e+09,655.4591666666671,ETH
1.5248016e+09,653.7500000000001,ETH
1.524798e+09,657.3533333333336,ETH
1.5247944e+09,660.7866666666664,ETH
1.5247908e+09,660.0541666666664,ETH
1.5247872e+09,659.1866666666672,ETH
1.5247836e+09,661.1316666666662,ETH
1.52478e+09,652.2099999999997,ETH
1.5247764e+09,649.2783333333334,ETH
1.5247728e+09,640.8308333333329,ETH
1.5247692e+09,631.3583333333335,ETH
1.5247656e+09,633.2858333333331,ETH
1.524762e+09,635.7816666666666,ETH
1.5247584e+09,632.0083333333333,ETH
1.5247548e+09,629.4716666666665,ETH
1.5247512e+09,631.6533333333334,ETH
1.5247476e+09,633.3691666666666,ETH
1.524744e+09,636.2983333333331,ETH
1.5247404e+09,631.955833333334,ETH
1.5247368e+09,628.1616666666667,ETH
1.5247332e+09,623.3591666666663,ETH
1.5247296e+09,627.8233333333335,ETH
1.524726e+09,628.3075000000001,ETH
1.5247224e+09,630.5008333333332,ETH
1.5247188e+09,633.1249999999999,ETH
1.5247152e+09,624.094166666667,ETH
1.5247116e+09,621.0474999999999,ETH
1.524708e+09,619.7649999999996,ETH
1.5247044e+09,615.6966666666666,ETH
1.5247008e+09,610.5808333333332,ETH
1.5246972e+09,618.2566666666665,ETH
1.5246936e+09,640.5491666666669,ETH
1.52469e+09,644.9183333333331,ETH
1.5246864e+09,636.4249999999998,ETH
1.5246828e+09,629.5808333333334,ETH
1.5246792e+09,630.8608333333331,ETH
1.5246756e+09,627.5441666666663,ETH
1.524672e+09,615.4166666666674,ETH
1.5246684e+09,615.2241666666662,ETH
1.5246648e+09,608.8725,ETH
1.5246612e+09,627.1000000000003,ETH
1.5246576e+09,633.9974999999998,ETH
1.524654e+09,622.0999999999997,ETH
1.5246504e+09,625.8266666666664,ETH
1.5246468e+09,644.5075000000004,ETH
1.5246432e+09,657.0025,ETH
1.5246396e+09,665.414166666667,ETH
1.524636e+09,664.7208333333328,ETH
1.5246324e+09,655.4541666666669,ETH
1.5246288e+09,658.1058333333334,ETH
1.5246252e+09,687.1024999999996,ETH
1.5246216e+09,699.3158333333332,ETH
1.524618e+09,691.3566666666666,ETH
1.5246144e+09,695.4616666666662,ETH
1.5246108e+09,706.1183333333332,ETH
1.5246072e+09,705.4025000000003,ETH
1.5246036e+09,706.1741666666662,ETH
1.5246e+09,705.6749999999998,ETH
1.5245964e+09,705.7366666666663,ETH
1.5245928e+09,704.6774999999999,ETH
1.5245892e+09,703.8108333333332,ETH
1.5245856e+09,698.8316666666665,ETH
1.524582e+09,701.4208333333339,ETH
1.5245784e+09,696.7208333333339,ETH
1.5245748e+09,702.1883333333329,ETH
1.5245712e+09,693.7116666666672,ETH
1.5245676e+09,689.468333333333,ETH
1.524564e+09,685.1666666666665,ETH
1.5245604e+09,681.4741666666664,ETH
1.5245568e+09,679.9541666666667,ETH
1.5245532e+09,675.4066666666663,ETH
1.5245496e+09,678.8983333333339,ETH
1.524546e+09,679.406666666667,ETH
1.5245424e+09,673.7216666666675,ETH
1.5245388e+09,666.8241666666664,ETH
1.5245352e+09,667.2241666666672,ETH
1.5245316e+09,663.7508333333335,ETH
1.524528e+09,650.5591666666671,ETH
1.5245244e+09,642.6591666666666,ETH
1.5245208e+09,642.2716666666668,ETH
1.5245172e+09,640.0533333333335,ETH
1.5245136e+09,637.3199999999999,ETH
1.52451e+09,640.5241666666673,ETH
1.5245064e+09,638.4258333333331,ETH
1.5245028e+09,639.7991666666666,ETH
1.5244992e+09,645.0141666666669,ETH
1.5244956e+09,645.1275000000002,ETH
1.524492e+09,644.2233333333335,ETH
1.5244884e+09,644.7008333333332,ETH
1.5244848e+09,640.3391666666665,ETH
1.5244812e+09,636.6233333333336,ETH
1.5244776e+09,636.0224999999997,ETH
1.524474e+09,635.403333333333,ETH
1.5244704e+09,639.1241666666664,ETH
1.5244668e+09,638.5483333333331,ETH
1.5244632e+09,634.2025000000007,ETH
1.5244596e+09,631.2158333333331,ETH
1.524456e+09,632.0724999999998,ETH
1.5244524e+09,633.9700000000005,ETH
1.5244488e+09,631.7991666666661,ETH
1.5244452e+09,628.8508333333331,ETH
1.5244416e+09,624.9516666666665,ETH
1.524438e+09,622.9933333333335,ETH
1.5244344e+09,633.7925000000001,ETH
1.5244308e+09,638.445833333333,ETH
1.5244272e+09,638.6800000000003,ETH
1.5244236e+09,638.1491666666662,ETH
1.52442e+09,639.6366666666669,ETH
1.5244164e+09,636.9933333333335,ETH
1.5244128e+09,633.8583333333332,ETH
1.5244092e+09,634.5616666666664,ETH
1.5244056e+09,630.9983333333338,ETH
1.524402e+09,623.7824999999996,ETH
1.5243984e+09,621.7983333333336,ETH
1.5243948e+09,626.2566666666668,ETH
1.5243912e+09,620.9791666666666,ETH
1.5243876e+09,618.5575,ETH
1.524384e+09,616.8966666666669,ETH
1.5243804e+09,611.0475,ETH
1.5243768e+09,608.4050000000001,ETH
1.5243732e+09,607.2733333333333,ETH
1.5243696e+09,602.0124999999999,ETH
1.524366e+09,603.2508333333333,ETH
1.5243624e+09,600.3941666666668,ETH
1.5243588e+09,596.0291666666666,ETH
1.5243552e+09,600.8016666666666,ETH
1.5243516e+09,605.0899999999997,ETH
1.524348e+09,602.9466666666667,ETH
1.5243444e+09,604.6883333333334,ETH
1.5243408e+09,605.4991666666666,ETH
1.5243372e+09,609.3208333333333,ETH
1.5243336e+09,606.1566666666669,ETH
1.52433e+09,603.9608333333332,ETH
1.5243264e+09,605.9866666666665,ETH
1.5243228e+09,603.8133333333329,ETH
1.5243192e+09,595.9800000000001,ETH
1.5243156e+09,592.013333333333,ETH
1.524312e+09,591.5641666666666,ETH
1.5243084e+09,582.3874999999999,ETH
1.5243048e+09,592.7250000000003,ETH
1.5243012e+09,598.6849999999998,ETH
1.5242976e+09,607.795833333333,ETH
1.524294e+09,619.6775000000002,ETH
1.5242904e+09,614.3433333333336,ETH
1.5242868e+09,609.2058333333334,ETH
1.5242832e+09,609.6716666666671,ETH
1.5242796e+09,610.2241666666669,ETH
1.524276e+09,608.4833333333333,ETH
1.5242724e+09,605.0875000000003,ETH
1.5242688e+09,614.2058333333333,ETH
1.5242652e+09,615.1366666666667,ETH
1.5242616e+09,607.4491666666667,ETH
1.524258e+09,593.7158333333338,ETH
1.5242544e+09,590.8725000000002,ETH
1.5242508e+09,592.5550000000004,ETH
1.5242472e+09,590.4799999999997,ETH
1.5242436e+09,588.76,ETH
1.52424e+09,587.4349999999997,ETH
1.5242364e+09,586.4358333333331,ETH
1.5242328e+09,586.8183333333334,ETH
1.5242292e+09,587.5358333333332,ETH
1.5242256e+09,591.5558333333335,ETH
1.524222e+09,587.6025000000002,ETH
1.5242184e+09,578.1049999999998,ETH
1.5242148e+09,571.6566666666666,ETH
1.5242112e+09,573.6558333333336,ETH
1.5242076e+09,574.0825000000003,ETH
1.524204e+09,566.245833333333,ETH
1.5242004e+09,564.1958333333333,ETH
1.5241968e+09,566.7450000000002,ETH
1.5241932e+09,574.0791666666662,ETH
1.5241896e+09,578.4683333333331,ETH
1.524186e+09,578.5749999999997,ETH
1.5241824e+09,574.9699999999998,ETH
1.5241788e+09,564.120833333333,ETH
1.5241752e+09,563.0316666666669,ETH
1.5241716e+09,557.2350000000001,ETH
1.524168e+09,555.0049999999997,ETH
1.5241644e+09,556.040833333333,ETH
1.5241608e+09,559.6575000000004,ETH
1.5241572e+09,557.0641666666669,ETH
1.5241536e+09,551.8733333333329,ETH
1.52415e+09,545.6974999999999,ETH
1.5241464e+09,544.0816666666664,ETH
1.5241428e+09,542.6950000000002,ETH
1.5241392e+09,537.7966666666665,ETH
1.5241356e+09,535.3691666666665,ETH
1.524132e+09,534.3875,ETH
1.5241284e+09,531.8733333333333,ETH
1.5241248e+09,530.2174999999999,ETH
1.5241212e+09,532.1166666666667,ETH
1.5241176e+09,532.5300000000003,ETH
1.524114e+09,531.3366666666668,ETH
1.5241104e+09,532.8291666666665,ETH
1.5241068e+09,534.0091666666664,ETH
1.5241032e+09,531.6016666666666,ETH
1.5240996e+09,526.1375000000003,ETH
1.524096e+09,523.8766666666666,ETH
1.5240924e+09,523.8741666666668,ETH
1.5240888e+09,522.815,ETH
1.5240852e+09,522.0125000000003,ETH
1.5240816e+09,519.1916666666665,ETH
1.524078e+09,515.5391666666669,ETH
1.5240744e+09,515.34,ETH
1.5240708e+09,515.3600000000001,ETH
1.5240672e+09,512.0350000000002,ETH
1.5240636e+09,510.54666666666685,ETH
1.52406e+09,514.8383333333331,ETH
1.5240564e+09,515.6641666666667,ETH
1.5240528e+09,515.7633333333333,ETH
1.5240492e+09,514.3491666666666,ETH
1.5240456e+09,513.6533333333333,ETH
1.524042e+09,514.1158333333334,ETH
1.5240384e+09,514.7699999999999,ETH
1.5240348e+09,514.8774999999999,ETH
1.5240312e+09,507.95500000000055,ETH
1.5240276e+09,507.34833333333324,ETH
1.524024e+09,506.6766666666668,ETH
1.5240204e+09,506.2333333333334,ETH
1.5240168e+09,507.68083333333345,ETH
1.5240132e+09,506.3708333333331,ETH
1.5240096e+09,504.42833333333346,ETH
1.524006e+09,503.04999999999967,ETH
1.5240024e+09,504.71333333333354,ETH
1.5239988e+09,504.72166666666647,ETH
1.5239952e+09,504.1466666666667,ETH
1.5239916e+09,504.32416666666666,ETH
1.523988e+09,513.3508333333334,ETH
1.5239844e+09,514.9891666666667,ETH
1.5239808e+09,514.0491666666666,ETH
1.5239772e+09,513.2258333333334,ETH
1.5239736e+09,514.9016666666668,ETH
1.52397e+09,514.5566666666671,ETH
1.5239664e+09,517.0783333333334,ETH
1.5239628e+09,515.7416666666664,ETH
1.5239592e+09,514.8133333333335,ETH
1.5239556e+09,516.8816666666667,ETH
1.523952e+09,514.6433333333337,ETH
1.5239484e+09,512.0025000000004,ETH
1.5239448e+09,506.9174999999999,ETH
1.5239412e+09,506.50750000000005,ETH
1.5239376e+09,506.6266666666669,ETH
1.523934e+09,506.67666666666656,ETH
1.5239304e+09,507.29833333333306,ETH
1.5239268e+09,509.12749999999994,ETH
1.5239232e+09,509.15583333333353,ETH
1.5239196e+09,510.2483333333336,ETH
1.523916e+09,506.79,ETH
1.5239124e+09,505.4025000000002,ETH
1.5239088e+09,503.97416666666624,ETH
1.5239052e+09,507.1566666666669,ETH
1.5239016e+09,507.4416666666666,ETH
1.523898e+09,505.5274999999999,ETH
1.5238944e+09,503.1308333333333,ETH
1.5238908e+09,504.5991666666666,ETH
1.5238872e+09,502.90500000000003,ETH
1.5238836e+09,502.2166666666668,ETH
1.52388e+09,508.7925000000001,ETH
1.5238764e+09,511.6558333333333,ETH
1.5238728e+09,513.353333333333,ETH
1.5238692e+09,513.545833333333,ETH
1.5238656e+09,514.3675000000001,ETH
1.523862e+09,511.0649999999998,ETH
1.5238584e+09,508.1583333333337,ETH
1.5238548e+09,510.0650000000003,ETH
1.5238512e+09,514.7633333333334,ETH
1.5238476e+09,516.5866666666669,ETH
1.523844e+09,518.8033333333333,ETH
1.5238404e+09,531.5575,ETH
1.5238368e+09,532.7991666666668,ETH
1.5238332e+09,528.4091666666666,ETH
1.5238296e+09,525.3041666666667,ETH
1.523826e+09,523.6491666666668,ETH
1.5238224e+09,523.5674999999998,ETH
1.5238188e+09,522.7974999999999,ETH
1.5238152e+09,526.06,ETH
1.5238116e+09,523.8700000000003,ETH
1.523808e+09,523.0149999999998,ETH
1.5238044e+09,523.6741666666668,ETH
1.5238008e+09,526.6883333333333,ETH
1.5237972e+09,525.0883333333338,ETH
1.5237936e+09,521.6658333333335,ETH
1.52379e+09,520.5575000000001,ETH
1.5237864e+09,511.1091666666668,ETH
1.5237828e+09,510.97750000000025,ETH
1.5237792e+09,509.7258333333335,ETH
1.5237756e+09,509.9216666666668,ETH
1.523772e+09,512.8733333333334,ETH
1.5237684e+09,511.8316666666667,ETH
1.5237648e+09,511.12083333333345,ETH
1.5237612e+09,509.92499999999984,ETH
1.5237576e+09,511.87250000000023,ETH
1.523754e+09,509.7016666666665,ETH
1.5237504e+09,506.3641666666668,ETH
1.5237468e+09,503.38500000000005,ETH
1.5237432e+09,505.80333333333317,ETH
1.5237396e+09,506.0333333333331,ETH
1.523736e+09,504.3108333333329,ETH
1.5237324e+09,501.01416666666614,ETH
1.5237288e+09,495.5849999999999,ETH
1.5237252e+09,494.69000000000045,ETH
1.5237216e+09,494.12666666666644,ETH
1.523718e+09,493.04916666666605,ETH
1.5237144e+09,492.3166666666666,ETH
1.5237108e+09,490.83333333333326,ETH
1.5237072e+09,491.9499999999996,ETH
1.5237036e+09,496.73833333333334,ETH
1.5237e+09,502.01583333333315,ETH
1.5236964e+09,507.35083333333324,ETH
1.5236928e+09,510.4800000000003,ETH
1.5236892e+09,506.810833333333,ETH
1.5236856e+09,501.111666666666,ETH
1.523682e+09,501.02166666666693,ETH
1.5236784e+09,504.8316666666667,ETH
1.5236748e+09,506.6208333333334,ETH
1.5236712e+09,506.95083333333343,ETH
1.5236676e+09,499.00583333333356,ETH
1.523664e+09,490.82166666666643,ETH
1.5236604e+09,496.10833333333335,ETH
1.5236568e+09,487.06999999999994,ETH
1.5236532e+09,491.51000000000016,ETH
1.5236496e+09,503.0900000000001,ETH
1.523646e+09,510.3391666666665,ETH
1.5236424e+09,512.8124999999999,ETH
1.5236388e+09,514.1175000000002,ETH
1.5236352e+09,515.1666666666667,ETH
1.5236316e+09,511.9049999999997,ETH
1.523628e+09,514.2425000000001,ETH
1.5236244e+09,521.6016666666668,ETH
1.5236208e+09,519.3516666666667,ETH
1.5236172e+09,516.561666666667,ETH
1.5236136e+09,510.59333333333336,ETH
1.52361e+09,514.9833333333335,ETH
1.5236064e+09,514.7224999999999,ETH
1.5236028e+09,497.16833333333346,ETH
1.5235992e+09,489.5091666666667,ETH
1.5235956e+09,485.3833333333332,ETH
1.523592e+09,487.4024999999999,ETH
1.5235884e+09,490.14750000000015,ETH
1.5235848e+09,487.52750000000003,ETH
1.5235812e+09,486.36083333333323,ETH
1.5235776e+09,492.84166666666704,ETH
1.523574e+09,490.1691666666665,ETH
1.5235704e+09,480.706666666667,ETH
1.5235668e+09,474.6674999999999,ETH
1.5235632e+09,462.96166666666636,ETH
1.5235596e+09,461.4725000000002,ETH
1.523556e+09,459.7066666666668,ETH
1.5235524e+09,461.49250000000006,ETH
1.5235488e+09,459.78249999999986,ETH
1.5235452e+09,464.40083333333337,ETH
1.5235416e+09,465.77333333333337,ETH
1.523538e+09,462.03499999999997,ETH
1.5235344e+09,459.496666666667,ETH
1.5235308e+09,454.3708333333332,ETH
1.5235272e+09,427.4099999999999,ETH
1.5235236e+09,422.57583333333343,ETH
1.52352e+09,422.86249999999995,ETH
1.5235164e+09,419.63500000000016,ETH
1.5235128e+09,429.7499999999998,ETH
1.5235092e+09,434.0974999999999,ETH
1.5235056e+09,434.68499999999983,ETH
1.523502e+09,435.92416666666645,ETH
1.5234984e+09,432.33999999999986,ETH
1.5234948e+09,431.03333333333313,ETH
1.5234912e+09,431.40666666666635,ETH
1.5234876e+09,426.7966666666665,ETH
1.523484e+09,422.135,ETH
1.5234804e+09,420.59249999999986,ETH
1.5234768e+09,421.1558333333332,ETH
1.5234732e+09,421.58749999999986,ETH
1.5234696e+09,421.25249999999994,ETH
1.523466e+09,421.07916666666705,ETH
1.5234624e+09,420.3316666666667,ETH
1.5234588e+09,421.3291666666666,ETH
1.5234552e+09,421.8508333333332,ETH
1.5234516e+09,419.5583333333334,ETH
1.523448e+09,414.8974999999997,ETH
1.5234444e+09,413.9316666666667,ETH
1.5234408e+09,416.0599999999998,ETH
1.5234372e+09,417.57083333333344,ETH
1.5234336e+09,416.6666666666668,ETH
1.52343e+09,417.1950000000001,ETH
1.5234264e+09,416.8550000000002,ETH
1.5234228e+09,417.81166666666667,ETH
1.5234192e+09,413.38750000000005,ETH
1.5234156e+09,414.21999999999997,ETH
1.523412e+09,416.3433333333338,ETH
1.5234084e+09,415.4666666666664,ETH
1.5234048e+09,416.8133333333331,ETH
